Titre,Titre2,Nom,Nom2,Avis,Note Générale,Équilibre vie professionnelle / personnelle,Salaire/Avantages sociaux,Sécurité de l'emploi/Évolution de carrière,Management,Culture d'entreprise
PROJECT MANAGER ANALYTICS (H/F),PROJECT MANAGER ANALYTICS (H/F) - 93100 MONTREUIL - INDEED.FR,Ubisoft,Ubisoft,190.0,"4,0","4,0","3,3","3,4","3,5","4,1"
CONSULTANT JUNIOR,CONSULTANT JUNIOR - CHAMBOURCY (78) - INDEED.FR,Tableau,,,,,,,,
STRATEGIC WORKFORCE PLANNING – PROJECT MANAGER (H/F),STRATEGIC WORKFORCE PLANNING – PROJECT MANAGER (H/F) - 93100 MONTREUIL - INDEED.FR,BNP Paribas,BNP Paribas,2.0,"3,9","3,9","3,7","3,6","3,5","3,8"
JUNIOR CONSULTANT,JUNIOR CONSULTANT - NEUILLY-SUR-SEINE (92) - INDEED.FR,Salesforce,Salesforce,447.0,"4,2","4,0","4,2","3,7","3,7","4,1"
,,Cegedim,CEGEDIM,69.0,"2,9","2,8","2,7","2,6","2,4","2,6"
,,SPIRIT,,,,,,,,
,,ADONE CONSEIL,,,,,,,,
,,Solog,,,,,,,,
,,Talan,Talan,9.0,"3,2","3,4","3,1","3,2","2,9","3,1"
"CONSULTANT MARCHÉ DES CAPITAUX --OPERATIONS, REGULATORY, ANALYTICS","CONSULTANT MARCHÉ DES CAPITAUX --OPERATIONS, REGULATORY, ANALYTICS - PARIS (75) - INDEED.FR",Econocom,Econocom,84.0,"3,0","3,0","2,5","2,5","2,7","2,7"
DEPLOYMENT STRATEGIST,DEPLOYMENT STRATEGIST - PARIS (75) - INDEED.FR,Umanis,Umanis,28.0,"3,0","2,9","2,4","2,6","2,7","2,8"
PRODUCT MANAGER - OWNER OPERATIONS,PRODUCT MANAGER - OWNER OPERATIONS - PARIS (75) - INDEED.FR,AXA,AXA,1.0,"3,9","3,8","3,6","3,4","3,5","3,7"
PEOPLE CONSULTANT,PEOPLE CONSULTANT - PARIS (75) - INDEED.FR,Amazon EU SARL (FR),Amazon.com,31.0,"3,6","3,3","3,7","3,2","3,2","3,4"
,,Shift Technology,,,,,,,,
,,DataValue Consulting,,,,,,,,
,,PHILEUM,,,,,,,,
,,Keyrus,Keyrus,10.0,"3,8","3,4","3,0","2,8","3,2","3,2"
,,Decivision,,,,,,,,
PROXY PRODUCT OWNER BI RH (H/F),PROXY PRODUCT OWNER BI RH (H/F) - 93100 MONTREUIL - INDEED.FR,General Electric,GE Corporate,6.0,"4,1","3,9","3,9","3,5","3,6","3,9"
BUSINESS ANALYST EXPÉRIMENTÉ SALESFORCE H/F,BUSINESS ANALYST EXPÉRIMENTÉ SALESFORCE H/F - 75017 PARIS 17E - INDEED.FR,Thales Group,Thales,1.0,"4,0","4,0","4,0","3,5","3,5","3,8"
BUSSINESS ANALYST / MOA BANQUE ASSURANCE F/H,BUSSINESS ANALYST / MOA BANQUE ASSURANCE F/H - PARIS 2E (75) - INDEED.FR,SPIRIT,Spirit,134.0,"3,8","3,7","3,3","3,1","3,5","3,6"
BUSINESS ANALYST LAB / LUTTE-ANTI BLANCHIMENT F/H,BUSINESS ANALYST LAB / LUTTE-ANTI BLANCHIMENT F/H - PARIS 2E (75) - INDEED.FR,Rakuten Marketing,,,,,,,,
,,KEYRUS,Keyrus,10.0,"3,8","3,4","3,0","2,8","3,2","3,2"
,,Trend Micro,,,,,,,,
,,Rothschild & Co,,,,,,,,
CHARGÉ DE REPORTING OPÉRATIONS H/F,CHARGÉ DE REPORTING OPÉRATIONS H/F - PARIS (75) - INDEED.FR,Keyrus,Keyrus,10.0,"3,8","3,4","3,0","2,8","3,2","3,2"
PROXY PRODUCT OWNER F/H,PROXY PRODUCT OWNER F/H - MONTROUGE (92) - INDEED.FR,World Investment News,,,,,,,,
CONSULTANT(E) AMOA - BANQUE H/F,CONSULTANT(E) AMOA - BANQUE H/F - PARIS (75) - INDEED.FR,DeciVision,,,,,,,,
REAL ESTATE INVESTMENT –TRAINEE ANALYST,REAL ESTATE INVESTMENT –TRAINEE ANALYST - PARIS (75) - INDEED.FR,PepsiCo,PepsiCo,11.0,"3,9","3,5","3,8","3,5","3,4","3,7"
LIFE CAT RISK ANALYST - (F/H) - CDD,LIFE CAT RISK ANALYST - (F/H) - CDD - PARIS (75) - INDEED.FR,Hewlett Packard Enterprise,Hewlett Packard Enterprise,3.0,"3,7","3,9","3,5","3,1","3,3","3,6"
,,Rothschild & Co,,,,,,,,
,,Stuart,Stuart,36.0,"3,5","3,6","3,1","2,8","3,1","3,2"
,,365Talents,,,,,,,,
,,Salesforce,Salesforce,447.0,"4,2","4,0","4,2","3,7","3,7","4,1"
,,Unilever,Unilever,5.0,"4,2","3,9","4,0","3,7","3,8","4,0"
ANALYSTE FINANCIER (H/F),ANALYSTE FINANCIER (H/F) - COURBEVOIE (92) - INDEED.FR,Rothschild & Co,,,,,,,,
BUSINESS ANALYST FINANCE - GESTION D’ACTIFS (H/F) / FREELANCE,BUSINESS ANALYST FINANCE - GESTION D’ACTIFS (H/F) / FREELANCE - LEVALLOIS-PERRET (92) - INDEED.FR,Algolia,,,,,,,,
,,"Marriott International, Inc","Marriott International, Inc.",17.0,"4,1","3,8","3,8","3,7","3,7","4,0"
,,Doctrine,,,,,,,,
,,The NPD Group,,,,,,,,
,,ViaVan,,,,,,,,
,,Rothschild & Co,,,,,,,,
ANALYSTE COMPTABLE ET FINANCIER DES OPÉRATIONS DE MARCHÉ / FREELANCE,ANALYSTE COMPTABLE ET FINANCIER DES OPÉRATIONS DE MARCHÉ / FREELANCE - PARIS (75) - INDEED.FR,UpClear,,,,,,,,
ANALYSTE SENIOR CONTRÔLEUR DE GESTION - NANTES OU PARIS H/F,ANALYSTE SENIOR CONTRÔLEUR DE GESTION - NANTES OU PARIS H/F - PARIS (75) - INDEED.FR,EMAGINE CONSULTING FRANCE,,,,,,,,
,,Geometry UK,,,,,,,,
,,Wiley,,,,,,,,
,,Via,,,,,,,,
,,Broadcom,,,,,,,,
,,CybelAngel,,,,,,,,
,,TIBCO Software,,,,,,,,
,,Jobandtalent Careers,,,,,,,,
,,Solog,,,,,,,,
SENIOR BUSINESS ANALYST,SENIOR BUSINESS ANALYST - NANTERRE (92) - INDEED.FR,NEOS SOFTWARE DEVELOPPEMENT INTEGRATION,,,,,,,,
ANALYSTE SENIOR BI (H/F) / FREELANCE,ANALYSTE SENIOR BI (H/F) / FREELANCE - HAUTS-DE-SEINE - INDEED.FR,Econocom,Econocom,84.0,"3,0","3,0","2,5","2,5","2,7","2,7"
,,Imperva,,,,,,,,
,,Econocom,Econocom,84.0,"3,0","3,0","2,5","2,5","2,7","2,7"
,,LexisNexis,LexisNexis,821.0,"3,7","3,9","3,7","3,0","3,3","3,6"
,,Amgen,Amgen,1.0,"4,1","3,8","4,1","3,4","3,5","3,7"
DATA ANALYST,DATA ANALYST - PARIS 15E (75) - INDEED.FR,Keyrus,Keyrus,10.0,"3,8","3,4","3,0","2,8","3,2","3,2"
,,EY,EY,6.0,"4,0","3,5","3,6","3,8","3,7","3,9"
CONSULTANT SAS F/H,CONSULTANT SAS F/H - PARIS 8E (75) - INDEED.FR,Econocom,Econocom,84.0,"3,0","3,0","2,5","2,5","2,7","2,7"
,,365Talents,,,,,,,,
,,Disneyland Paris,Disneyland Paris,596.0,"4,0","3,7","3,5","3,7","3,6","4,2"
,,XPO Logistics,XPO Logistics,4.0,"3,3","3,1","3,2","2,9","2,9","3,1"
,,Sidetrade,Sidetrade,6.0,"3,5","2,8","2,4","3,0","2,4","3,2"
,,Groupe S&H - Des Systèmes et des Hommes,,,,,,,,
,,Le Lynx,,,,,,,,
"TECHNICAL SUPPORT ENGINEER, SERENITY","TECHNICAL SUPPORT ENGINEER, SERENITY - PARIS (75) - INDEED.FR",AppDynamics,,,,,,,,
ITS CLOUD DATA SOLUTION ARCHITECT M/F,ITS CLOUD DATA SOLUTION ARCHITECT M/F - GENTILLY (94) - INDEED.FR,S&H,,,,,,,,
CONSULTANT FONCTIONNEL CASH MANAGEMENT F/H,CONSULTANT FONCTIONNEL CASH MANAGEMENT F/H - PARIS 2E (75) - INDEED.FR,Disneyland Paris,Disneyland Paris,596.0,"4,0","3,7","3,5","3,7","3,6","4,2"
SOFTWARE ENGINEER BACKEND - BLABLACAR PRO,SOFTWARE ENGINEER BACKEND - BLABLACAR PRO - PARIS (75) - INDEED.FR,PwC,PwC,6.0,"4,0","3,4","3,7","3,8","3,7","3,8"
,,365Talents,,,,,,,,
,,Micropole,MICROPOLE,11.0,"3,5","3,8","3,4","3,0","3,0","3,6"
,,Grant Thornton France,Grant Thornton,1.0,"3,8","3,5","3,4","3,4","3,4","3,6"
,,CGI,CGI Group,2.0,"3,7","3,7","3,5","3,3","3,3","3,5"
,,L'Oréal,L'Oréal,2.0,"4,2","3,8","4,0","3,7","3,8","4,0"
,,KANTAR,Kantar,54.0,"3,6","3,7","3,3","3,0","3,2","3,4"
ACCOUNT EXECUTIVE - UNSTRUCTURED DATA SOLUTION,ACCOUNT EXECUTIVE - UNSTRUCTURED DATA SOLUTION - PARIS (75) - INDEED.FR,Center Parcs Europe,Center Parcs,295.0,"3,5","3,4","3,2","3,1","2,9","3,3"
PYTHON TECHNICAL LEADER / MACHINE LEARNING STACK,PYTHON TECHNICAL LEADER / MACHINE LEARNING STACK - PARIS (75) - INDEED.FR,Keyrus,Keyrus,10.0,"3,8","3,4","3,0","2,8","3,2","3,2"
DÉVELOPPEUR NOUVELLES TECHNOLOGIES,DÉVELOPPEUR NOUVELLES TECHNOLOGIES - MONTREUIL (93) - INDEED.FR,MALTEM,,,,,,,,
SALESFORCE BUSINESS ANALYST(REMOTE),SALESFORCE BUSINESS ANALYST(REMOTE) - PARIS (75) - INDEED.FR,Exakis,EXAKIS,9.0,"3,9","3,9","3,4","3,7","3,9","3,8"
,,L'Oreal USA,,,,,,,,
,,Artefact,Artefact,3.0,"5,0","5,0","4,7","4,7","5,0","4,7"
,,LEON RECRUTEMENT,,,,,,,,
,,Bubbleting,,,,,,,,
,,Keyrus,Keyrus,10.0,"3,8","3,4","3,0","2,8","3,2","3,2"
,,TF1,TF1,20.0,"4,2","3,4","3,7","3,1","3,1","3,5"
BUSINESS DEVELOPER,BUSINESS DEVELOPER - PARIS 9E (75) - INDEED.FR,Netatmo,Netatmo,3.0,"4,0","4,3","3,7","3,0","3,7","4,7"
GESTIONNAIRE RÉCONCILATION PAIEMENTS H/F,GESTIONNAIRE RÉCONCILATION PAIEMENTS H/F - PARIS (75) - INDEED.FR,KANTAR,Kantar,54.0,"3,6","3,7","3,3","3,0","3,2","3,4"
BUSINESS DEVELOPER B2B - CDI PARIS F/H,BUSINESS DEVELOPER B2B - CDI PARIS F/H - PARIS 14E (75) - INDEED.FR,Boston Scientific Corporation,Boston Scientific,1.0,"4,0","3,8","3,9","3,4","3,6","3,8"
BUSINESS IT MANAGER,BUSINESS IT MANAGER - PARIS (75) - INDEED.FR,Fed IT,,,,,,,,
,,S&H,,,,,,,,
,,Keyrus,Keyrus,10.0,"3,8","3,4","3,0","2,8","3,2","3,2"
,,PwC,PwC,6.0,"4,0","3,4","3,7","3,8","3,7","3,8"
,,SUTTER MILLS EPSILON,,,,,,,,
,,Talan,Talan,9.0,"3,2","3,4","3,1","3,2","2,9","3,1"
EMERGING RISKS - (F/H) - INTERNSHIP,EMERGING RISKS - (F/H) - INTERNSHIP - PARIS (75) - INDEED.FR,Solog,,,,,,,,
BIG DATA PROJECT MANAGER,BIG DATA PROJECT MANAGER - PARIS (75) - INDEED.FR,ACCELITE,,,,,,,,
WEB ANALYST - EXPERT ADOBE,WEB ANALYST - EXPERT ADOBE - PARIS (75) - INDEED.FR,TF1,TF1,20.0,"4,2","3,4","3,7","3,1","3,1","3,5"
CONSULTANT DIGITAL ANALYST,CONSULTANT DIGITAL ANALYST - PARIS (75) - INDEED.FR,Econocom,Econocom,84.0,"3,0","3,0","2,5","2,5","2,7","2,7"
,,AXIAD CONSEIL,,,,,,,,
,,CGI,CGI Group,2.0,"3,7","3,7","3,5","3,3","3,3","3,5"
,,onepoint,ONEPOINT,2.0,"4,0","4,0","3,5","3,5","4,0","4,5"
,,Solog,,,,,,,,
PRODUCT MANAGER,PRODUCT MANAGER - PARIS (75) - INDEED.FR,Saint-Gobain,Saint-Gobain,2.0,"4,0","3,8","3,8","3,5","3,5","3,8"
,,Gshopper,,,,,,,,
,,Center Parcs Europe,Center Parcs,295.0,"3,5","3,4","3,2","3,1","2,9","3,3"
,,Econocom,Econocom,84.0,"3,0","3,0","2,5","2,5","2,7","2,7"
,,PwC,PwC,6.0,"4,0","3,4","3,7","3,8","3,7","3,8"
,,Keyrus,Keyrus,10.0,"3,8","3,4","3,0","2,8","3,2","3,2"
,,INERIS,INERIS,19.0,"4,0","4,1","3,8","3,1","3,8","3,8"
ECS EMEA SALES INTELLIGENCE BU MANAGER,ECS EMEA SALES INTELLIGENCE BU MANAGER - PARIS (75) - INDEED.FR,IBM interactive,IBM,24.0,"3,9","3,8","3,5","3,5","3,5","3,7"
CHEF DE GROUPE MARKETING RELATIONNEL (H-F) F/H,CHEF DE GROUPE MARKETING RELATIONNEL (H-F) F/H - PARIS 2E (75) - INDEED.FR,CORPORAMA,,,,,,,,
CHEF DE PROJET CRM B2B - F/H,CHEF DE PROJET CRM B2B - F/H - LEVALLOIS-PERRET (92) - INDEED.FR,Keyrus,Keyrus,10.0,"3,8","3,4","3,0","2,8","3,2","3,2"
ASSOCIATE ANALYST (RRS – CFG/INFRASTRUCTURE/PROJECT FINANCE/FINANCIAL INSTITUTIONS GROUPS/SFG),ASSOCIATE ANALYST (RRS – CFG/INFRASTRUCTURE/PROJECT FINANCE/FINANCIAL INSTITUTIONS GROUPS/SFG) - PARIS (75) - INDEED.FR,CGI,CGI Group,2.0,"3,7","3,7","3,5","3,3","3,3","3,5"
FULLSTACK WEB DEVELOPER (VUEJS / PYTHON) H/F,FULLSTACK WEB DEVELOPER (VUEJS / PYTHON) H/F - PARIS (75) - INDEED.FR,HR DNA,,,,,,,,
,,Solog,,,,,,,,
,,Talan,Talan,9.0,"3,2","3,4","3,1","3,2","2,9","3,1"
,,Econocom,Econocom,84.0,"3,0","3,0","2,5","2,5","2,7","2,7"
,,INFOGENE,Infogene,2.0,"4,0","4,0","4,0","4,0","4,5","4,0"
,,Aubay,Aubay,32.0,"3,6","3,8","3,1","3,1","3,3","3,6"
,,Société Générale,Société Générale,2.0,"3,9","3,8","3,6","3,6","3,5","3,7"
SALES OPERATIONS MANAGER (H/F),SALES OPERATIONS MANAGER (H/F) - PARIS (75) - INDEED.FR,BayBridgeDigital,,,,,,,,
,,PwC,PwC,6.0,"4,0","3,4","3,7","3,8","3,7","3,8"
SALES OPERATIONS MANAGER (H/F) - CDI,SALES OPERATIONS MANAGER (H/F) - CDI - PARIS (75) - INDEED.FR,Accenture,Accenture,15.0,"4,0","3,7","3,7","3,8","3,6","3,9"
,,SOLUTION BI FRANCE,,,,,,,,
,,Air Liquide,Air Liquide,1.0,"3,8","3,7","3,7","3,3","3,4","3,6"
,,KPMG,KPMG,5.0,"4,0","3,4","3,6","3,8","3,7","3,8"
,,MICROCORE,,,,,,,,
"OPERATIONS MANAGER, JUMP - PARIS","OPERATIONS MANAGER, JUMP - PARIS - PARIS (75) - INDEED.FR",Business & Decision,Business & Decision,29.0,"3,2","3,4","2,9","2,9","3,0","3,3"
CONSULTANT(E) AMOA - FINANCE DE MARCHÉ - H/F,CONSULTANT(E) AMOA - FINANCE DE MARCHÉ - H/F - PARIS (75) - INDEED.FR,Intuition IT Solutions Ltd.,,,,,,,,
,,Econocom,Econocom,84.0,"3,0","3,0","2,5","2,5","2,7","2,7"
,,Keyrus,Keyrus,10.0,"3,8","3,4","3,0","2,8","3,2","3,2"
,,GFI,GFI,108.0,"3,3","3,4","2,8","2,8","2,9","3,0"
LEGAL OPERATIONS MANAGER,LEGAL OPERATIONS MANAGER - PARIS (75) - INDEED.FR,Solog,,,,,,,,
,,ASI,ASI,301.0,"3,5","3,4","3,3","3,0","3,2","3,3"
,,CAPFI,,,,,,,,
,,Leyton,Leyton,9.0,"3,2","3,0","3,1","3,1","3,1","3,0"
"STAGE DE FIN D'ÉTUDES DATA AND REPORTING SPECIALIST – 6 MOIS ,PARIS","STAGE DE FIN D'ÉTUDES DATA AND REPORTING SPECIALIST – 6 MOIS ,PARIS - PARIS 16E (75) - INDEED.FR",TEKKIT.IO,,,,,,,,
,,Umanis,Umanis,28.0,"3,0","2,9","2,4","2,6","2,7","2,8"
CUSTOMER SUCCESS BUSINESS PARTNER,CUSTOMER SUCCESS BUSINESS PARTNER - PARIS (75) - INDEED.FR,TRIMANE,,,,,,,,
CHEF DE PROJET / BUSINESS ANALYST DÉRIVÉS LISTÉS (H/F) / FREELANCE,CHEF DE PROJET / BUSINESS ANALYST DÉRIVÉS LISTÉS (H/F) / FREELANCE - PANTIN (93) - INDEED.FR,Hewlett Packard Enterprise,Hewlett Packard Enterprise,3.0,"3,7","3,9","3,5","3,1","3,3","3,6"
,,LEO Pharma,LEO Pharma,58.0,"3,7","3,6","3,6","2,9","3,1","3,3"
PRINCIPAL,PRINCIPAL - PARIS (75) - INDEED.FR,Netatmo,Netatmo,3.0,"4,0","4,3","3,7","3,0","3,7","4,7"
,,GITEC,Gitec Ingenierie,6.0,"3,8","3,8","3,7","3,8","3,8","3,2"
,,KPMG,KPMG,5.0,"4,0","3,4","3,6","3,8","3,7","3,8"
,,Econocom,Econocom,84.0,"3,0","3,0","2,5","2,5","2,7","2,7"
,,SFR,SFR,287.0,"3,7","3,7","3,6","3,1","3,3","3,4"
,,Groupe Kering,Kering,36.0,"3,5","3,4","3,1","2,8","3,1","3,1"
,,Eurosport,Eurosport,23.0,"4,1","3,8","3,7","3,6","3,6","3,7"
,,Deezer,DEEZER,6.0,"4,2","4,5","4,0","4,0","4,0","4,5"
,,INTERSEC Group,,,,,,,,
,,CGI,CGI Group,2.0,"3,7","3,7","3,5","3,3","3,3","3,5"
ACCOUNT EXECUTIVE - M/F,ACCOUNT EXECUTIVE - M/F - PARIS (75) - INDEED.FR,Shift Technology,,,,,,,,
PRODUCT OWNER (H/F),PRODUCT OWNER (H/F) - PARIS (75) - INDEED.FR,Shift Technology,,,,,,,,
CONSULTANT(E) TECHNIQUE CONFIRMÉ(E) – ECHANGES DE DONNÉES,CONSULTANT(E) TECHNIQUE CONFIRMÉ(E) – ECHANGES DE DONNÉES - NEUILLY-SUR-SEINE (92) - INDEED.FR,SCOR,SCOR,211.0,"3,4","3,6","3,0","2,8","3,1","2,9"
PRODUCT MANAGER MOBILE,PRODUCT MANAGER MOBILE - PARIS (75) - INDEED.FR,KPMG,KPMG,5.0,"4,0","3,4","3,6","3,8","3,7","3,8"
CONSULTANT TRACKING- WEB ANALYTICS – H/F,CONSULTANT TRACKING- WEB ANALYTICS – H/F - PARIS 12E (75) - INDEED.FR,Hi-Calibre International,,,,,,,,
,,MyScienceWork,,,,,,,,
,,Le Groupe La Poste,Le Groupe La Poste,1.0,"3,8","3,7","3,4","3,3","3,3","3,5"
,,Netatmo,Netatmo,3.0,"4,0","4,3","3,7","3,0","3,7","4,7"
,,Jouve,JOUVE,15.0,"3,6","3,4","2,8","2,6","2,6","2,8"
LEAD FULLSTACK DEVELOPER (H/F) - CDI PARIS,LEAD FULLSTACK DEVELOPER (H/F) - CDI PARIS - PARIS (75) - INDEED.FR,SAP,SAP,1.0,"4,3","4,1","4,0","3,9","3,8","4,1"
ACCOUNT EXECUTIVE - ENERGY & UTILITIES SECTOR,ACCOUNT EXECUTIVE - ENERGY & UTILITIES SECTOR - PARIS (75) - INDEED.FR,General Electric,GE Corporate,6.0,"4,1","3,9","3,9","3,5","3,6","3,9"
2 INGÉNIEURS INFORMATIQUE DATA (F/H),2 INGÉNIEURS INFORMATIQUE DATA (F/H) - TOULOUSE (31) - INDEED.FR,VALUEC Conseil,,,,,,,,
,,ANAYA,,,,,,,,
DATA SCIENTIST (ÉDITEUR RECHERCHE ET DÉVELOPPEMENT) - H/F,DATA SCIENTIST (ÉDITEUR RECHERCHE ET DÉVELOPPEMENT) - H/F - NANTES (44) - INDEED.FR,AWS EMEA SARL (France Branch),Amazon.com,31.0,"3,6","3,3","3,7","3,2","3,2","3,4"
INGÉNIEUR DÉVELOPPEUR JAVA EE H/F,INGÉNIEUR DÉVELOPPEUR JAVA EE H/F - NANTES (44) - INDEED.FR,AppDynamics,,,,,,,,
SOCIAL DATA ANALYST JUNIOR - ANGLAIS COURANT,SOCIAL DATA ANALYST JUNIOR - ANGLAIS COURANT - LABÈGE (31) - INDEED.FR,TRIMANE,,,,,,,,
DATA ANALYST INTERNATIONAL H/F,DATA ANALYST INTERNATIONAL H/F - BORDEAUX (33) - INDEED.FR,TRIMANE,,,,,,,,
,,Keyrus,Keyrus,10.0,"3,8","3,4","3,0","2,8","3,2","3,2"
BUSINESS ANALYST (H/F) - NANTES,BUSINESS ANALYST (H/F) - NANTES - VERTOU (44) - INDEED.FR,LOJELIS,,,,,,,,
DATA SCIENTIST – DATA ANALYST F/H,DATA SCIENTIST – DATA ANALYST F/H - NANTES (44) - INDEED.FR,Doctrine,,,,,,,,
STAGE ALTERNÉ - DATA ANALYST ACHATS STANDARDS PARTS H/F,STAGE ALTERNÉ - DATA ANALYST ACHATS STANDARDS PARTS H/F - COLOMIERS (31) - INDEED.FR,Google,Google,2.0,"4,3","4,2","4,0","3,6","3,9","4,2"
DATA ANALYST F/H,DATA ANALYST F/H - BORDEAUX (33) - INDEED.FR,Zendesk,,,,,,,,
STAGE DATA ANALYSE - RÉDUCTION DU COÛT DE NON QUALITÉ (H/F),STAGE DATA ANALYSE - RÉDUCTION DU COÛT DE NON QUALITÉ (H/F) - NANTES (44) - INDEED.FR,NOKIA,Nokia,4.0,"4,1","4,0","3,8","3,5","3,6","3,9"
RECRUTEMENT DATA ANALYST/INGÉNIEUR BI,RECRUTEMENT DATA ANALYST/INGÉNIEUR BI - PESSAC (33) - INDEED.FR,TEKKIT.IO,,,,,,,,
DATA SCIENTIST H/F,DATA SCIENTIST H/F - NANTES (44) - INDEED.FR,Beezen,,,,,,,,
BUSINESS ANALYST DATA MASTERY (M/F),BUSINESS ANALYST DATA MASTERY (M/F) - TOULOUSE (31) - INDEED.FR,AI3,,,,,,,,
PRICING ANALYST H/F,PRICING ANALYST H/F - BORDEAUX (33) - INDEED.FR,UCASE CONSULTING,,,,,,,,
BUSINESS ANALYST JUNIOR F/H,BUSINESS ANALYST JUNIOR F/H - NANTES (44) - INDEED.FR,OCTO Technology,OCTO Technology,5.0,"5,0","5,0","4,6","4,6","5,0","5,0"
DATA SCIENTIST/ANALYST (M/F),DATA SCIENTIST/ANALYST (M/F) - TOULOUSE (31) - INDEED.FR,IT LINK FRANCE,,,,,,,,
PRICING ANALYST H/F,PRICING ANALYST H/F - BORDEAUX (33) - INDEED.FR,ADIKTEEV,,,,,,,,
NAVBLUE - BUSINESS ANALYST APPRENTICE (M/F),NAVBLUE - BUSINESS ANALYST APPRENTICE (M/F) - BLAGNAC (31) - INDEED.FR,CLOSTERA,,,,,,,,
DATA ANALYST SENIOR H/F,DATA ANALYST SENIOR H/F - BORDEAUX (33) - INDEED.FR,OLX Group,,,,,,,,
STAGE INGÉNIEUR(E) DATA ANALYST,STAGE INGÉNIEUR(E) DATA ANALYST - BÈGLES (33) - INDEED.FR,Be-CLOUD,,,,,,,,
,,TRIMANE,,,,,,,,
DATA SCIENTIST H/F,DATA SCIENTIST H/F - TOULOUSE (31) - INDEED.FR,"Red Hat, Inc.",Red Hat,191.0,"4,0","3,9","3,7","3,5","3,4","4,0"
DATA ANALYST,DATA ANALYST - BORDEAUX (33) - INDEED.FR,SAP,SAP,1.0,"4,3","4,1","4,0","3,9","3,8","4,1"
BUSINESS ANALYST H/F,BUSINESS ANALYST H/F - TOULOUSE (31) - INDEED.FR,IFEO,,,,,,,,
,,LOJELIS,,,,,,,,
ANALYST - DATA MIGRATION - WORKDAY,ANALYST - DATA MIGRATION - WORKDAY - BORDEAUX (33) - INDEED.FR,UCASE CONSULTING,,,,,,,,
ANALYSTE DE DONNÉES BIOLOGIQUES F/H,ANALYSTE DE DONNÉES BIOLOGIQUES F/H - LABÈGE (31) - INDEED.FR,Fujitsu,Fujitsu,1.0,"3,7","3,6","3,4","3,2","3,2","3,4"
ANALYSTE SUPPORT APPLICATIF N2 H/F,ANALYSTE SUPPORT APPLICATIF N2 H/F - NANTES (44) - INDEED.FR,Uptoo,UPTOO,6.0,"5,0","4,5","4,7","4,8","4,8","5,0"
DATA SCIENTIST H/F,DATA SCIENTIST H/F - PAYS DE LA LOIRE - INDEED.FR,LEON RECRUTEMENT,,,,,,,,
EXPERT EXCEL / DATA ANALYST (F/H),EXPERT EXCEL / DATA ANALYST (F/H) - CORNEBARRIEU (31) - INDEED.FR,General Electric,GE Corporate,6.0,"4,1","3,9","3,9","3,5","3,6","3,9"
ANALYSTE - LEAD DATA MIGRATION - WORKDAY,ANALYSTE - LEAD DATA MIGRATION - WORKDAY - PESSAC (33) - INDEED.FR,Renault,Renault,3.0,"4,0","3,9","3,7","3,5","3,6","3,8"
,,BILINK,,,,,,,,
DIGITAL ACCELERATOR - BIG DATA SOFTWARE ENGINEER (M/F),DIGITAL ACCELERATOR - BIG DATA SOFTWARE ENGINEER (M/F) - BLAGNAC (31) - INDEED.FR,Groupe Onepoint,GROUPE onePoint,5.0,"4,2","4,2","4,2","4,2","4,0","4,0"
ANALYSTE MICROSOFT DYNAMICS H/F,ANALYSTE MICROSOFT DYNAMICS H/F - TOULOUSE (31) - INDEED.FR,Sysdig,,,,,,,,
,,Smile,Smile,16.0,"3,3","3,6","2,8","2,9","2,8","3,3"
BI ANALYST,BI ANALYST - TOULOUSE (31) - INDEED.FR,LEON RECRUTEMENT,,,,,,,,
,,Rothschild & Co,,,,,,,,
DÉVELOPPEUR WEB,DÉVELOPPEUR WEB - OCCITANIE - INDEED.FR,Groupe Pierre & Vacances - Center Parcs,Groupe Pierre & Vacances - Center Parcs,58.0,"4,0","3,7","3,3","3,4","3,5","3,7"
ANALYSTE GESTION NAVIGABILITE (H/F) - TOULOUSE,ANALYSTE GESTION NAVIGABILITE (H/F) - TOULOUSE - TOULOUSE (31) - INDEED.FR,PSAPeugeotCitroen,Peugeot Citroën,1.0,"4,0","3,8","3,7","3,3","3,5","3,7"
,,Unit4,,,,,,,,
,,Relatia,,,,,,,,
,,Optic 2000,OPTIC 2000,18.0,"3,9","3,5","3,4","3,4","3,3","3,7"
,,L'AgenceRP,,,,,,,,
,,Workday,Workday,65.0,"3,8","3,8","3,8","3,1","3,2","3,8"
,,Tereos,Tereos,68.0,"4,1","4,0","4,1","3,3","3,4","3,6"
,,Talan,Talan,9.0,"3,2","3,4","3,1","3,2","2,9","3,1"
,,GroupAgora,GROUPAGORA,7.0,"3,9","4,0","4,0","3,8","4,0","3,3"
,,DataDirect Networks,,,,,,,,
,,PSAPeugeotCitroen,Peugeot Citroën,1.0,"4,0","3,8","3,7","3,3","3,5","3,7"
,,Optimind,,,,,,,,
,,Aressy,,,,,,,,
,,FONDATION A DE ROTHSCHILD,,,,,,,,
,,Rothschild & Co,,,,,,,,
,,Avanade,Avanade,214.0,"3,7","3,5","3,7","3,1","3,2","3,6"
,,Anaya,Anaya,10.0,"4,5","4,1","4,0","3,7","4,4","4,5"
,,Keyrus,Keyrus,10.0,"3,8","3,4","3,0","2,8","3,2","3,2"
,,Keyrus,Keyrus,10.0,"3,8","3,4","3,0","2,8","3,2","3,2"
,,Keyrus,Keyrus,10.0,"3,8","3,4","3,0","2,8","3,2","3,2"
